,country,time-period,sector,energy-type,value(KTOE)
2534,Hungary,2015,households,Other kerosene,0.0
2535,Hungary,2016,households,Other kerosene,0.0
2536,Hungary,2017,households,Other kerosene,0.0
2537,Hungary,2018,households,Other kerosene,0.0
2538,Hungary,2019,households,Other kerosene,0.0
2539,Hungary,2020,households,Other kerosene,0.0
2540,Ireland,2009,households,Other kerosene,993.993
2541,Ireland,2010,households,Other kerosene,1060.544
2542,Ireland,2011,households,Other kerosene,825.528
2543,Ireland,2012,households,Other kerosene,692.802
2544,Ireland,2013,households,Other kerosene,706.104
2545,Ireland,2014,households,Other kerosene,668.669
2546,Ireland,2015,households,Other kerosene,780.512
2547,Ireland,2016,households,Other kerosene,823.005
2548,Ireland,2017,households,Other kerosene,775.008
2549,Ireland,2018,households,Other kerosene,848.114
2550,Ireland,2019,households,Other kerosene,823.805
2551,Ireland,2020,households,Other kerosene,982.428
2552,Iceland,2009,households,Other kerosene,0.0
2553,Iceland,2010,households,Other kerosene,0.0
2554,Iceland,2011,households,Other kerosene,0.0
2555,Iceland,2012,households,Other kerosene,0.0
2556,Iceland,2013,households,Other kerosene,0.0
2557,Iceland,2014,households,Other kerosene,0.0
2558,Iceland,2015,households,Other kerosene,0.0
2559,Iceland,2016,households,Other kerosene,0.0
2560,Iceland,2017,households,Other kerosene,0.0
2561,Iceland,2018,households,Other kerosene,0.0
2562,Iceland,2019,households,Other kerosene,0.0
2563,Iceland,2020,households,Other kerosene,0.0
2564,Italy,2009,households,Other kerosene,9.243
2565,Italy,2010,households,Other kerosene,9.243
2566,Italy,2011,households,Other kerosene,9.243
2567,Italy,2012,households,Other kerosene,0.0
2568,Italy,2013,households,Other kerosene,7.189
2569,Italy,2014,households,Other kerosene,4.108
2570,Italy,2015,households,Other kerosene,1.027
2571,Italy,2016,households,Other kerosene,2.054
2572,Italy,2017,households,Other kerosene,2.054
2573,Italy,2018,households,Other kerosene,2.054
2574,Italy,2019,households,Other kerosene,2.054
2575,Italy,2020,households,Other kerosene,2.054
2576,Lithuania,2009,households,Other kerosene,0.0
2577,Lithuania,2010,households,Other kerosene,0.0
2578,Lithuania,2011,households,Other kerosene,0.0
2579,Lithuania,2012,households,Other kerosene,0.0
2580,Lithuania,2013,households,Other kerosene,0.0
2581,Lithuania,2014,households,Other kerosene,0.0
2582,Lithuania,2015,households,Other kerosene,0.0
2583,Lithuania,2016,households,Other kerosene,0.0
2584,Lithuania,2017,households,Other kerosene,0.0
2585,Lithuania,2018,households,Other kerosene,0.0
2586,Lithuania,2019,households,Other kerosene,0.0
2587,Lithuania,2020,households,Other kerosene,0.0
2588,Luxembourg,2009,households,Other kerosene,0.588
2589,Luxembourg,2010,households,Other kerosene,0.672
2590,Luxembourg,2011,households,Other kerosene,0.84
2591,Luxembourg,2012,households,Other kerosene,0.751
2592,Luxembourg,2013,households,Other kerosene,0.716
2593,Luxembourg,2014,households,Other kerosene,0.431
2594,Luxembourg,2015,households,Other kerosene,0.866
2595,Luxembourg,2016,households,Other kerosene,0.506
2596,Luxembourg,2017,households,Other kerosene,0.521
2597,Luxembourg,2018,households,Other kerosene,0.499
2598,Luxembourg,2019,households,Other kerosene,0.677
2599,Luxembourg,2020,households,Other kerosene,0.534
2600,Latvia,2009,households,Other kerosene,0.0
2601,Latvia,2010,households,Other kerosene,0.0
2602,Latvia,2011,households,Other kerosene,0.0
2603,Latvia,2012,households,Other kerosene,0.0
2604,Latvia,2013,households,Other kerosene,0.0
2605,Latvia,2014,households,Other kerosene,0.0
2606,Latvia,2015,households,Other kerosene,0.0
2607,Latvia,2016,households,Other kerosene,0.0
2608,Latvia,2017,households,Other kerosene,0.0
2609,Latvia,2018,households,Other kerosene,0.0
2610,Latvia,2019,households,Other kerosene,0.0
2611,Latvia,2020,households,Other kerosene,0.0
2612,Moldova,2010,households,Other kerosene,0.0
2613,Moldova,2011,households,Other kerosene,0.0
2614,Moldova,2012,households,Other kerosene,0.0
2615,Moldova,2013,households,Other kerosene,0.0
2616,Moldova,2014,households,Other kerosene,0.0
2617,Moldova,2015,households,Other kerosene,0.0
2618,Moldova,2016,households,Other kerosene,0.0
2619,Moldova,2017,households,Other kerosene,0.0
2620,Moldova,2018,households,Other kerosene,0.0
2621,Moldova,2019,households,Other kerosene,0.0
2622,Moldova,2020,households,Other kerosene,0.0
2623,Montenegro,2009,households,Other kerosene,0.0
2624,Montenegro,2010,households,Other kerosene,0.0
2625,Montenegro,2011,households,Other kerosene,0.0
2626,Montenegro,2012,households,Other kerosene,0.0
2627,Montenegro,2013,households,Other kerosene,0.0
2628,Montenegro,2014,households,Other kerosene,0.0
2629,Montenegro,2015,households,Other kerosene,0.0
2630,Montenegro,2016,households,Other kerosene,0.0
2631,Montenegro,2017,households,Other kerosene,0.0
2632,Montenegro,2018,households,Other kerosene,0.0
2633,Montenegro,2019,households,Other kerosene,0.0
2634,Montenegro,2020,households,Other kerosene,0.0
2635,North Macedonia,2009,households,Other kerosene,0.0
2636,North Macedonia,2010,households,Other kerosene,0.0
2637,North Macedonia,2011,households,Other kerosene,0.0
2638,North Macedonia,2012,households,Other kerosene,0.0
2639,North Macedonia,2013,households,Other kerosene,0.0
2640,North Macedonia,2014,households,Other kerosene,0.0
2641,North Macedonia,2015,households,Other kerosene,0.0
2642,North Macedonia,2016,households,Other kerosene,0.0
2643,North Macedonia,2017,households,Other kerosene,0.0
2644,North Macedonia,2018,households,Other kerosene,0.0
2645,North Macedonia,2019,households,Other kerosene,0.0
2646,North Macedonia,2020,households,Other kerosene,0.0
2647,Malta,2009,households,Other kerosene,0.0
2648,Malta,2010,households,Other kerosene,0.0
2649,Malta,2011,households,Other kerosene,0.0
2650,Malta,2012,households,Other kerosene,0.0
2651,Malta,2013,households,Other kerosene,0.0
2652,Malta,2014,households,Other kerosene,0.0
2653,Malta,2015,households,Other kerosene,0.0
2654,Malta,2016,households,Other kerosene,0.0
2655,Malta,2017,households,Other kerosene,0.0
2656,Malta,2018,households,Other kerosene,0.0
2657,Malta,2019,households,Other kerosene,0.0
2658,Malta,2020,households,Other kerosene,0.0
2659,Netherlands,2009,households,Other kerosene,7.206
2660,Netherlands,2010,households,Other kerosene,7.206
2661,Netherlands,2011,households,Other kerosene,6.177
2662,Netherlands,2012,households,Other kerosene,6.177
2663,Netherlands,2013,households,Other kerosene,6.177
2664,Netherlands,2014,households,Other kerosene,6.177
2665,Netherlands,2015,households,Other kerosene,6.177
2666,Netherlands,2016,households,Other kerosene,6.177
2667,Netherlands,2017,households,Other kerosene,5.864
2668,Netherlands,2018,households,Other kerosene,5.739
2669,Netherlands,2019,households,Other kerosene,5.615
2670,Netherlands,2020,households,Other kerosene,5.491
2671,Norway,2009,households,Other kerosene,52.501
2672,Norway,2010,households,Other kerosene,62.795
2673,Norway,2011,households,Other kerosene,46.324
2674,Norway,2012,households,Other kerosene,23.677
2675,Norway,2013,households,Other kerosene,40.148
2676,Norway,2014,households,Other kerosene,28.824
2677,Norway,2015,households,Other kerosene,25.736
2678,Norway,2016,households,Other kerosene,25.736
2679,Norway,2017,households,Other kerosene,10.294
2680,Norway,2018,households,Other kerosene,9.265
2681,Norway,2019,households,Other kerosene,0.58
2682,Norway,2020,households,Other kerosene,0.0
2683,Poland,2009,households,Other kerosene,0.0
2684,Poland,2010,households,Other kerosene,0.0
2685,Poland,2011,households,Other kerosene,0.0
2686,Poland,2012,households,Other kerosene,0.0
2687,Poland,2013,households,Other kerosene,0.0
2688,Poland,2014,households,Other kerosene,0.0
2689,Poland,2015,households,Other kerosene,0.0
2690,Poland,2016,households,Other kerosene,0.0
2691,Poland,2017,households,Other kerosene,0.0
2692,Poland,2018,households,Other kerosene,0.0
2693,Poland,2019,households,Other kerosene,0.0
2694,Poland,2020,households,Other kerosene,0.0
2695,Portugal,2009,households,Other kerosene,1.045
2696,Portugal,2010,households,Other kerosene,1.045
2697,Portugal,2011,households,Other kerosene,1.045
2698,Portugal,2012,households,Other kerosene,0.0
2699,Portugal,2013,households,Other kerosene,1.045
2700,Portugal,2014,households,Other kerosene,0.0
2701,Portugal,2015,households,Other kerosene,0.0
2702,Portugal,2016,households,Other kerosene,0.0
2703,Portugal,2017,households,Other kerosene,0.17
2704,Portugal,2018,households,Other kerosene,0.125
2705,Portugal,2019,households,Other kerosene,0.103
2706,Portugal,2020,households,Other kerosene,0.046
2707,Romania,2009,households,Other kerosene,12.33
2708,Romania,2010,households,Other kerosene,0.0
2709,Romania,2011,households,Other kerosene,0.0
2710,Romania,2012,households,Other kerosene,1.026
2711,Romania,2013,households,Other kerosene,0.0
2712,Romania,2014,households,Other kerosene,2.053
2713,Romania,2015,households,Other kerosene,1.026
2714,Romania,2016,households,Other kerosene,1.026
2715,Romania,2017,households,Other kerosene,0.0
2716,Romania,2018,households,Other kerosene,0.0
2717,Romania,2019,households,Other kerosene,0.0
2718,Romania,2020,households,Other kerosene,0.0
2719,Serbia,2009,households,Other kerosene,0.0
2720,Serbia,2010,households,Other kerosene,0.0
2721,Serbia,2011,households,Other kerosene,0.0
2722,Serbia,2012,households,Other kerosene,0.0
2723,Serbia,2013,households,Other kerosene,0.0
2724,Serbia,2014,households,Other kerosene,0.0
2725,Serbia,2015,households,Other kerosene,0.0
2726,Serbia,2016,households,Other kerosene,0.0
2727,Serbia,2017,households,Other kerosene,0.0
2728,Serbia,2018,households,Other kerosene,0.0
2729,Serbia,2019,households,Other kerosene,0.0
2730,Serbia,2020,households,Other kerosene,0.0
2731,Sweden,2009,households,Other kerosene,0.0
2732,Sweden,2010,households,Other kerosene,0.0
2733,Sweden,2011,households,Other kerosene,0.0
2734,Sweden,2012,households,Other kerosene,0.0
2735,Sweden,2013,households,Other kerosene,0.0
2736,Sweden,2014,households,Other kerosene,0.0
2737,Sweden,2015,households,Other kerosene,0.0
2738,Sweden,2016,households,Other kerosene,0.0
2739,Sweden,2017,households,Other kerosene,0.0
2740,Sweden,2018,households,Other kerosene,0.0
2741,Sweden,2019,households,Other kerosene,0.0
2742,Sweden,2020,households,Other kerosene,0.0
2743,Slovenia,2009,households,Other kerosene,0.0
2744,Slovenia,2010,households,Other kerosene,0.0
2745,Slovenia,2011,households,Other kerosene,0.0
2746,Slovenia,2012,households,Other kerosene,0.0
2747,Slovenia,2013,households,Other kerosene,0.0
2748,Slovenia,2014,households,Other kerosene,0.0
2749,Slovenia,2015,households,Other kerosene,0.0
2750,Slovenia,2016,households,Other kerosene,0.0
2751,Slovenia,2017,households,Other kerosene,0.0
2752,Slovenia,2018,households,Other kerosene,0.0
2753,Slovenia,2019,households,Other kerosene,0.0
2754,Slovenia,2020,households,Other kerosene,0.0
2755,Slovakia,2009,households,Other kerosene,0.0
2756,Slovakia,2010,households,Other kerosene,0.0
2757,Slovakia,2011,households,Other kerosene,0.0
2758,Slovakia,2012,households,Other kerosene,0.0
2759,Slovakia,2013,households,Other kerosene,0.0
2760,Slovakia,2014,households,Other kerosene,0.0
2761,Slovakia,2015,households,Other kerosene,0.0
2762,Slovakia,2016,households,Other kerosene,0.0
2763,Slovakia,2017,households,Other kerosene,0.0
2764,Slovakia,2018,households,Other kerosene,0.0
2765,Slovakia,2019,households,Other kerosene,0.0
2766,Slovakia,2020,households,Other kerosene,0.0
2767,Turkey,2009,households,Other kerosene,38.707
2768,Turkey,2010,households,Other kerosene,56.492
2769,Turkey,2011,households,Other kerosene,67.999
2770,Turkey,2012,households,Other kerosene,50.215
2771,Turkey,2013,households,Other kerosene,58.584
2772,Turkey,2014,households,Other kerosene,35.569
2773,Turkey,2015,households,Other kerosene,45.295
2774,Turkey,2016,households,Other kerosene,15.764
2775,Turkey,2017,households,Other kerosene,15.674
2776,Turkey,2018,households,Other kerosene,8.369
2777,Turkey,2019,households,Other kerosene,9.415
2778,Turkey,2020,households,Other kerosene,8.859
2779,Ukraine,2009,households,Other kerosene,0.0
2780,Ukraine,2010,households,Other kerosene,8.216
2781,Ukraine,2011,households,Other kerosene,0.0
2782,Ukraine,2012,households,Other kerosene,0.0
2783,Ukraine,2013,households,Other kerosene,0.0
2784,Ukraine,2014,households,Other kerosene,0.0
2785,Ukraine,2015,households,Other kerosene,0.0
2786,Ukraine,2016,households,Other kerosene,0.0
2787,Ukraine,2017,households,Other kerosene,0.0
2788,Ukraine,2018,households,Other kerosene,0.0
2789,Ukraine,2019,households,Other kerosene,0.0
2790,Ukraine,2020,households,Other kerosene,0.0
2791,United Kingdom,2009,households,Other kerosene,2377.84
2792,United Kingdom,2010,households,Other kerosene,2642.859
2793,United Kingdom,2011,households,Other kerosene,2078.747
2794,United Kingdom,2012,households,Other kerosene,2091.872
2795,United Kingdom,2013,households,Other kerosene,2228.286
2796,United Kingdom,2014,households,Other kerosene,2001.103
2797,United Kingdom,2015,households,Other kerosene,2015.351
2798,United Kingdom,2016,households,Other kerosene,2003.21
2799,United Kingdom,2017,households,Other kerosene,1950.058
2800,United Kingdom,2018,households,Other kerosene,1996.4
2801,United Kingdom,2019,households,Other kerosene,1979.517
2802,Kosovo,2009,households,Other kerosene,0.0
2803,Kosovo,2010,households,Other kerosene,0.0
2804,Kosovo,2011,households,Other kerosene,0.0
2805,Kosovo,2012,households,Other kerosene,0.0
2806,Kosovo,2013,households,Other kerosene,0.0
2807,Kosovo,2014,households,Other kerosene,0.0
2808,Kosovo,2015,households,Other kerosene,0.0
2809,Kosovo,2016,households,Other kerosene,0.0
2810,Kosovo,2017,households,Other kerosene,0.0
2811,Kosovo,2018,households,Other kerosene,0.0
2812,Kosovo,2019,households,Other kerosene,0.0
2813,Kosovo,2020,households,Other kerosene,0.0
2814,Albania,2009,households,Gas oil and diesel oil (excluding biofuel portion),0.0
2815,Albania,2010,households,Gas oil and diesel oil (excluding biofuel portion),0.0
2816,Albania,2011,households,Gas oil and diesel oil (excluding biofuel portion),0.0
2817,Albania,2012,households,Gas oil and diesel oil (excluding biofuel portion),0.0
2818,Albania,2013,households,Gas oil and diesel oil (excluding biofuel portion),0.0
2819,Albania,2014,households,Gas oil and diesel oil (excluding biofuel portion),0.0
2820,Albania,2015,households,Gas oil and diesel oil (excluding biofuel portion),0.0
2821,Albania,2016,households,Gas oil and diesel oil (excluding biofuel portion),0.0
2822,Albania,2017,households,Gas oil and diesel oil (excluding biofuel portion),0.0
2823,Albania,2018,households,Gas oil and diesel oil (excluding biofuel portion),0.0
2824,Albania,2019,households,Gas oil and diesel oil (excluding biofuel portion),0.0
2825,Albania,2020,households,Gas oil and diesel oil (excluding biofuel portion),0.0
2826,Austria,2009,households,Gas oil and diesel oil (excluding biofuel portion),1135.438
2827,Austria,2010,households,Gas oil and diesel oil (excluding biofuel portion),1268.613
2828,Austria,2011,households,Gas oil and diesel oil (excluding biofuel portion),1109.543
2829,Austria,2012,households,Gas oil and diesel oil (excluding biofuel portion),1012.134
2830,Austria,2013,households,Gas oil and diesel oil (excluding biofuel portion),1089.508
2831,Austria,2014,households,Gas oil and diesel oil (excluding biofuel portion),953.79
2832,Austria,2015,households,Gas oil and diesel oil (excluding biofuel portion),994.496
2833,Austria,2016,households,Gas oil and diesel oil (excluding biofuel portion),988.64
2834,Austria,2017,households,Gas oil and diesel oil (excluding biofuel portion),995.642
2835,Austria,2018,households,Gas oil and diesel oil (excluding biofuel portion),884.572
2836,Austria,2019,households,Gas oil and diesel oil (excluding biofuel portion),889.59
2837,Austria,2020,households,Gas oil and diesel oil (excluding biofuel portion),903.458
2838,Bosnia and Herzegovina,2014,households,Gas oil and diesel oil (excluding biofuel portion),76.508
2839,Bosnia and Herzegovina,2015,households,Gas oil and diesel oil (excluding biofuel portion),70.388
2840,Bosnia and Herzegovina,2016,households,Gas oil and diesel oil (excluding biofuel portion),75.488
2841,Bosnia and Herzegovina,2017,households,Gas oil and diesel oil (excluding biofuel portion),34.684
2842,Bosnia and Herzegovina,2018,households,Gas oil and diesel oil (excluding biofuel portion),21.32
2843,Bosnia and Herzegovina,2019,households,Gas oil and diesel oil (excluding biofuel portion),9.429
2844,Bosnia and Herzegovina,2020,households,Gas oil and diesel oil (excluding biofuel portion),24.53
2845,Belgium,2009,households,Gas oil and diesel oil (excluding biofuel portion),2604.758
2846,Belgium,2010,households,Gas oil and diesel oil (excluding biofuel portion),2914.073
2847,Belgium,2011,households,Gas oil and diesel oil (excluding biofuel portion),2459.258
2848,Belgium,2012,households,Gas oil and diesel oil (excluding biofuel portion),2439.925
2849,Belgium,2013,households,Gas oil and diesel oil (excluding biofuel portion),2659.702
2850,Belgium,2014,households,Gas oil and diesel oil (excluding biofuel portion),2167.24
2851,Belgium,2015,households,Gas oil and diesel oil (excluding biofuel portion),2565.076
2852,Belgium,2016,households,Gas oil and diesel oil (excluding biofuel portion),2325.967
2853,Belgium,2017,households,Gas oil and diesel oil (excluding biofuel portion),2325.459
2854,Belgium,2018,households,Gas oil and diesel oil (excluding biofuel portion),2267.36
2855,Belgium,2019,households,Gas oil and diesel oil (excluding biofuel portion),2118.401
2856,Belgium,2020,households,Gas oil and diesel oil (excluding biofuel portion),2346.472
2857,Bulgaria,2009,households,Gas oil and diesel oil (excluding biofuel portion),2.021
2858,Bulgaria,2010,households,Gas oil and diesel oil (excluding biofuel portion),2.021
2859,Bulgaria,2011,households,Gas oil and diesel oil (excluding biofuel portion),1.01
2860,Bulgaria,2012,households,Gas oil and diesel oil (excluding biofuel portion),1.01
2861,Bulgaria,2013,households,Gas oil and diesel oil (excluding biofuel portion),0.0
2862,Bulgaria,2014,households,Gas oil and diesel oil (excluding biofuel portion),1.01
2863,Bulgaria,2015,households,Gas oil and diesel oil (excluding biofuel portion),0.0
2864,Bulgaria,2016,households,Gas oil and diesel oil (excluding biofuel portion),0.0
2865,Bulgaria,2017,households,Gas oil and diesel oil (excluding biofuel portion),0.79
2866,Bulgaria,2018,households,Gas oil and diesel oil (excluding biofuel portion),0.12
2867,Bulgaria,2019,households,Gas oil and diesel oil (excluding biofuel portion),0.299
2868,Bulgaria,2020,households,Gas oil and diesel oil (excluding biofuel portion),1.132
2869,Cyprus,2009,households,Gas oil and diesel oil (excluding biofuel portion),85.133
2870,Cyprus,2010,households,Gas oil and diesel oil (excluding biofuel portion),71.866
2871,Cyprus,2011,households,Gas oil and diesel oil (excluding biofuel portion),82.056
2872,Cyprus,2012,households,Gas oil and diesel oil (excluding biofuel portion),77.795
2873,Cyprus,2013,households,Gas oil and diesel oil (excluding biofuel portion),63.245
2874,Cyprus,2014,households,Gas oil and diesel oil (excluding biofuel portion),58.276
2875,Cyprus,2015,households,Gas oil and diesel oil (excluding biofuel portion),66.669
2876,Cyprus,2016,households,Gas oil and diesel oil (excluding biofuel portion),66.636
2877,Cyprus,2017,households,Gas oil and diesel oil (excluding biofuel portion),66.604
2878,Cyprus,2018,households,Gas oil and diesel oil (excluding biofuel portion),54.726
2879,Cyprus,2019,households,Gas oil and diesel oil (excluding biofuel portion),61.847
2880,Cyprus,2020,households,Gas oil and diesel oil (excluding biofuel portion),61.062
2881,Czechia,2009,households,Gas oil and diesel oil (excluding biofuel portion),0.0
2882,Czechia,2010,households,Gas oil and diesel oil (excluding biofuel portion),0.0
2883,Czechia,2011,households,Gas oil and diesel oil (excluding biofuel portion),0.0
2884,Czechia,2012,households,Gas oil and diesel oil (excluding biofuel portion),0.0
2885,Czechia,2013,households,Gas oil and diesel oil (excluding biofuel portion),0.0
2886,Czechia,2014,households,Gas oil and diesel oil (excluding biofuel portion),0.0
2887,Czechia,2015,households,Gas oil and diesel oil (excluding biofuel portion),0.0
2888,Czechia,2016,households,Gas oil and diesel oil (excluding biofuel portion),0.0
2889,Czechia,2017,households,Gas oil and diesel oil (excluding biofuel portion),0.0
2890,Czechia,2018,households,Gas oil and diesel oil (excluding biofuel portion),0.0
2891,Czechia,2019,households,Gas oil and diesel oil (excluding biofuel portion),0.0
2892,Czechia,2020,households,Gas oil and diesel oil (excluding biofuel portion),0.0
2893,Germany,2009,households,Gas oil and diesel oil (excluding biofuel portion),13250.955
2894,Germany,2010,households,Gas oil and diesel oil (excluding biofuel portion),13398.796
2895,Germany,2011,households,Gas oil and diesel oil (excluding biofuel portion),11468.138
2896,Germany,2012,households,Gas oil and diesel oil (excluding biofuel portion),12195.827
2897,Germany,2013,households,Gas oil and diesel oil (excluding biofuel portion),13240.92
2898,Germany,2014,households,Gas oil and diesel oil (excluding biofuel portion),11526.642
2899,Germany,2015,households,Gas oil and diesel oil (excluding biofuel portion),11030.73
2900,Germany,2016,households,Gas oil and diesel oil (excluding biofuel portion),10666.381
2901,Germany,2017,households,Gas oil and diesel oil (excluding biofuel portion),10681.11
2902,Germany,2018,households,Gas oil and diesel oil (excluding biofuel portion),9298.447
2903,Germany,2019,households,Gas oil and diesel oil (excluding biofuel portion),10974.745
2904,Germany,2020,households,Gas oil and diesel oil (excluding biofuel portion),12054.941
2905,Denmark,2009,households,Gas oil and diesel oil (excluding biofuel portion),411.766
2906,Denmark,2010,households,Gas oil and diesel oil (excluding biofuel portion),432.863
2907,Denmark,2011,households,Gas oil and diesel oil (excluding biofuel portion),358.341
2908,Denmark,2012,households,Gas oil and diesel oil (excluding biofuel portion),296.18
2909,Denmark,2013,households,Gas oil and diesel oil (excluding biofuel portion),281.077
2910,Denmark,2014,households,Gas oil and diesel oil (excluding biofuel portion),195.952
2911,Denmark,2015,households,Gas oil and diesel oil (excluding biofuel portion),201.035
2912,Denmark,2016,households,Gas oil and diesel oil (excluding biofuel portion),192.848
2913,Denmark,2017,households,Gas oil and diesel oil (excluding biofuel portion),176.824
2914,Denmark,2018,households,Gas oil and diesel oil (excluding biofuel portion),178.815
2915,Denmark,2019,households,Gas oil and diesel oil (excluding biofuel portion),160.838
2916,Denmark,2020,households,Gas oil and diesel oil (excluding biofuel portion),140.091
2917,Estonia,2009,households,Gas oil and diesel oil (excluding biofuel portion),5.052
2918,Estonia,2010,households,Gas oil and diesel oil (excluding biofuel portion),4.041
2919,Estonia,2011,households,Gas oil and diesel oil (excluding biofuel portion),5.052
2920,Estonia,2012,households,Gas oil and diesel oil (excluding biofuel portion),5.052
2921,Estonia,2013,households,Gas oil and diesel oil (excluding biofuel portion),4.041
2922,Estonia,2014,households,Gas oil and diesel oil (excluding biofuel portion),4.041
2923,Estonia,2015,households,Gas oil and diesel oil (excluding biofuel portion),4.041
2924,Estonia,2016,households,Gas oil and diesel oil (excluding biofuel portion),3.031
2925,Estonia,2017,households,Gas oil and diesel oil (excluding biofuel portion),2.021
2926,Estonia,2018,households,Gas oil and diesel oil (excluding biofuel portion),2.021
2927,Estonia,2019,households,Gas oil and diesel oil (excluding biofuel portion),2.021
2928,Estonia,2020,households,Gas oil and diesel oil (excluding biofuel portion),2.021
2929,Greece,2009,households,Gas oil and diesel oil (excluding biofuel portion),2150.96
2930,Greece,2010,households,Gas oil and diesel oil (excluding biofuel portion),1911.852
2931,Greece,2011,households,Gas oil and diesel oil (excluding biofuel portion),2533.534
2932,Greece,2012,households,Gas oil and diesel oil (excluding biofuel portion),1895.572
2933,Greece,2013,households,Gas oil and diesel oil (excluding biofuel portion),923.875
2934,Greece,2014,households,Gas oil and diesel oil (excluding biofuel portion),961.522
2935,Greece,2015,households,Gas oil and diesel oil (excluding biofuel portion),1380.725
2936,Greece,2016,households,Gas oil and diesel oil (excluding biofuel portion),1186.386
2937,Greece,2017,households,Gas oil and diesel oil (excluding biofuel portion),1161.137
2938,Greece,2018,households,Gas oil and diesel oil (excluding biofuel portion),952.232
2939,Greece,2019,households,Gas oil and diesel oil (excluding biofuel portion),1070.339
2940,Greece,2020,households,Gas oil and diesel oil (excluding biofuel portion),1200.74
2941,Spain,2009,households,Gas oil and diesel oil (excluding biofuel portion),1826.072
2942,Spain,2010,households,Gas oil and diesel oil (excluding biofuel portion),1871.262
2943,Spain,2011,households,Gas oil and diesel oil (excluding biofuel portion),1581.638
2944,Spain,2012,households,Gas oil and diesel oil (excluding biofuel portion),1453.258
2945,Spain,2013,households,Gas oil and diesel oil (excluding biofuel portion),1558.016
2946,Spain,2014,households,Gas oil and diesel oil (excluding biofuel portion),1608.34
2947,Spain,2015,households,Gas oil and diesel oil (excluding biofuel portion),1941.101
2948,Spain,2016,households,Gas oil and diesel oil (excluding biofuel portion),1659.692
2949,Spain,2017,households,Gas oil and diesel oil (excluding biofuel portion),1621.692
2950,Spain,2018,households,Gas oil and diesel oil (excluding biofuel portion),1715.152
2951,Spain,2019,households,Gas oil and diesel oil (excluding biofuel portion),1492.285
2952,Spain,2020,households,Gas oil and diesel oil (excluding biofuel portion),1611.422
2953,Finland,2009,households,Gas oil and diesel oil (excluding biofuel portion),492.511
2954,Finland,2010,households,Gas oil and diesel oil (excluding biofuel portion),540.599
2955,Finland,2011,households,Gas oil and diesel oil (excluding biofuel portion),404.626
2956,Finland,2012,households,Gas oil and diesel oil (excluding biofuel portion),426.083
2957,Finland,2013,households,Gas oil and diesel oil (excluding biofuel portion),368.358
2958,Finland,2014,households,Gas oil and diesel oil (excluding biofuel portion),355.976
2959,Finland,2015,households,Gas oil and diesel oil (excluding biofuel portion),315.326
2960,Finland,2016,households,Gas oil and diesel oil (excluding biofuel portion),327.388
2961,Finland,2017,households,Gas oil and diesel oil (excluding biofuel portion),304.902
2962,Finland,2018,households,Gas oil and diesel oil (excluding biofuel portion),278.101
2963,Finland,2019,households,Gas oil and diesel oil (excluding biofuel portion),252.528
2964,Finland,2020,households,Gas oil and diesel oil (excluding biofuel portion),219.694
2965,France,2009,households,Gas oil and diesel oil (excluding biofuel portion),6574.115
2966,France,2010,households,Gas oil and diesel oil (excluding biofuel portion),6109.114
2967,France,2011,households,Gas oil and diesel oil (excluding biofuel portion),4966.454
2968,France,2012,households,Gas oil and diesel oil (excluding biofuel portion),5332.756
2969,France,2013,households,Gas oil and diesel oil (excluding biofuel portion),5403.982
2970,France,2014,households,Gas oil and diesel oil (excluding biofuel portion),4459.735
2971,France,2015,households,Gas oil and diesel oil (excluding biofuel portion),4458.717
2972,France,2016,households,Gas oil and diesel oil (excluding biofuel portion),4100.555
2973,France,2017,households,Gas oil and diesel oil (excluding biofuel portion),4063.439
2974,France,2018,households,Gas oil and diesel oil (excluding biofuel portion),3596.595
2975,France,2019,households,Gas oil and diesel oil (excluding biofuel portion),3363.992
2976,France,2020,households,Gas oil and diesel oil (excluding biofuel portion),3365.203
2977,Georgia,2013,households,Gas oil and diesel oil (excluding biofuel portion),0.0
2978,Georgia,2014,households,Gas oil and diesel oil (excluding biofuel portion),0.0
2979,Georgia,2015,households,Gas oil and diesel oil (excluding biofuel portion),0.0
2980,Georgia,2016,households,Gas oil and diesel oil (excluding biofuel portion),0.0
2981,Georgia,2017,households,Gas oil and diesel oil (excluding biofuel portion),0.0
2982,Georgia,2018,households,Gas oil and diesel oil (excluding biofuel portion),0.0
2983,Georgia,2019,households,Gas oil and diesel oil (excluding biofuel portion),0.0
2984,Georgia,2020,households,Gas oil and diesel oil (excluding biofuel portion),0.0
2985,Croatia,2009,households,Gas oil and diesel oil (excluding biofuel portion),149.956
2986,Croatia,2010,households,Gas oil and diesel oil (excluding biofuel portion),141.795
2987,Croatia,2011,households,Gas oil and diesel oil (excluding biofuel portion),124.454
2988,Croatia,2012,households,Gas oil and diesel oil (excluding biofuel portion),96.911
2989,Croatia,2013,households,Gas oil and diesel oil (excluding biofuel portion),85.689
2990,Croatia,2014,households,Gas oil and diesel oil (excluding biofuel portion),69.368
2991,Croatia,2015,households,Gas oil and diesel oil (excluding biofuel portion),86.709
2992,Croatia,2016,households,Gas oil and diesel oil (excluding biofuel portion),85.689
2993,Croatia,2017,households,Gas oil and diesel oil (excluding biofuel portion),85.077
2994,Croatia,2018,households,Gas oil and diesel oil (excluding biofuel portion),72.02
2995,Croatia,2019,households,Gas oil and diesel oil (excluding biofuel portion),51.822
